timestamp,state,year,constituency,candidate_name,url,reason
2025-06-04T00:30:25.519983,Manipur,2012,NAMBOL,N. Loken,https://www.myneta.info/manipur2012/candidate.php?candidate_id=66,No candidate image directory references found
2025-06-04T00:30:26.333636,Manipur,2012,NOURIYA PAKHANGLAKPA,R.k. Anand,https://www.myneta.info/manipur2012/candidate.php?candidate_id=60,No candidate image directory references found
2025-06-04T00:30:27.060021,Manipur,2012,NUNGBA(ST),Gaikhangam,https://www.myneta.info/manipur2012/candidate.php?candidate_id=127,No candidate image directory references found
2025-06-04T00:30:27.739926,Manipur,2012,OINAM,Dr. Irengbam Ibohalbi Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=233,No candidate image directory references found
2025-06-04T00:30:28.422835,Manipur,2012,PATSOI,Akoijam. Mirabai Devi,https://www.myneta.info/manipur2012/candidate.php?candidate_id=54,No candidate image directory references found
2025-06-04T00:30:29.106978,Manipur,2012,PHUNGYAR(ST),Victor Keishing,https://www.myneta.info/manipur2012/candidate.php?candidate_id=113,No candidate image directory references found
2025-06-04T00:30:29.973191,Manipur,2012,SAGOIBAND,Rk Imo Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=154,No candidate image directory references found
2025-06-04T00:30:30.693448,Manipur,2012,SAIKOT(ST),T. N. Haokip,https://www.myneta.info/manipur2012/candidate.php?candidate_id=138,No candidate image directory references found
2025-06-04T00:30:31.411664,Manipur,2012,SAIKUL(ST),Yamthong Haokip,https://www.myneta.info/manipur2012/candidate.php?candidate_id=118,No candidate image directory references found
2025-06-04T00:30:32.134580,Manipur,2012,SAITU(ST),Ngamthang Haokip,https://www.myneta.info/manipur2012/candidate.php?candidate_id=121,No candidate image directory references found
2025-06-04T00:30:32.976008,Manipur,2012,SEKMAI(SC),Khwairakpam Devendro Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=44,No candidate image directory references found
2025-06-04T00:30:33.815588,Manipur,2012,SINGHAT(ST),Ginsuanhau,https://www.myneta.info/manipur2012/candidate.php?candidate_id=140,No candidate image directory references found
2025-06-04T00:30:34.657426,Manipur,2012,SUGNOO,K. Ranjit Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=104,No candidate image directory references found
2025-06-04T00:30:35.534332,Manipur,2012,TADUBI(ST),Francis Ngajokpa,https://www.myneta.info/manipur2012/candidate.php?candidate_id=245,No candidate image directory references found
2025-06-04T00:30:36.214751,Manipur,2012,TAMEI(ST),Z. Kikhambou Newmai,https://www.myneta.info/manipur2012/candidate.php?candidate_id=125,No candidate image directory references found
2025-06-04T00:30:36.882685,Manipur,2012,TAMENGLONG(ST),Janghemlung Panmei,https://www.myneta.info/manipur2012/candidate.php?candidate_id=172,No candidate image directory references found
2025-06-04T00:30:37.754818,Manipur,2012,TENGNOUPAL(ST),D. Korunthang,https://www.myneta.info/manipur2012/candidate.php?candidate_id=111,No candidate image directory references found
2025-06-04T00:30:38.554410,Manipur,2012,THANGA,T. Mangibabu,https://www.myneta.info/manipur2012/candidate.php?candidate_id=77,No candidate image directory references found
2025-06-04T00:30:39.389831,Manipur,2012,THANLON(ST),Vungzagin Valte,https://www.myneta.info/manipur2012/candidate.php?candidate_id=129,No candidate image directory references found
2025-06-04T00:30:40.199226,Manipur,2012,THONJU,Thogam Biswajit Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=217,No candidate image directory references found
2025-06-04T00:30:40.966146,Manipur,2012,THOUBAL,O. Ibobi Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=85,No candidate image directory references found
2025-06-04T00:30:41.773719,Manipur,2012,TIPAIMUK(ST),Dr. Chaltonlien Amo,https://www.myneta.info/manipur2012/candidate.php?candidate_id=128,No candidate image directory references found
2025-06-04T00:30:42.491485,Manipur,2012,UKHRUL,Samuel Risom,https://www.myneta.info/manipur2012/candidate.php?candidate_id=256,No candidate image directory references found
2025-06-04T00:30:43.334774,Manipur,2012,WABGAI,Md Fazur Rahim,https://www.myneta.info/manipur2012/candidate.php?candidate_id=95,No candidate image directory references found
2025-06-04T00:30:44.221701,Manipur,2012,WANGKHEI,Y. Erabot Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=21,No candidate image directory references found
2025-06-04T00:30:45.044518,Manipur,2012,WANGOI,Oinam Lukhoi Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=186,No candidate image directory references found
2025-06-04T00:30:45.869889,Manipur,2012,YAISKUL,Elangbam Chand Singh,https://www.myneta.info/manipur2012/candidate.php?candidate_id=199,No candidate image directory references found
2025-06-04T00:30:46.729541,Manipur,2017,ANDRO,Thounaojam Shamkumar,https://www.myneta.info/manipur2017/candidate.php?candidate_id=20,No candidate image directory references found
2025-06-04T00:30:47.606928,Manipur,2017,BISHENPUR,Konthoujam Govindas,https://www.myneta.info/manipur2017/candidate.php?candidate_id=80,No candidate image directory references found
2025-06-04T00:30:48.279581,Manipur,2017,CHANDEL(ST),Letpao Haokip,https://www.myneta.info/manipur2017/candidate.php?candidate_id=167,No candidate image directory references found
2025-06-04T00:30:49.102001,Manipur,2017,CHINGAI(ST),Khashim Vashum,https://www.myneta.info/manipur2017/candidate.php?candidate_id=191,No candidate image directory references found
2025-06-04T00:30:49.968152,Manipur,2017,CHURACHANDPUR(ST),V. Hangkhanlian,https://www.myneta.info/manipur2017/candidate.php?candidate_id=219,No candidate image directory references found
2025-06-04T00:30:50.805351,Manipur,2017,HEINGANG,Nongthombam Biren,https://www.myneta.info/manipur2017/candidate.php?candidate_id=3,No candidate image directory references found
2025-06-04T00:30:51.648668,Manipur,2017,HEIROK,Thokchom Radheshyam Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=241,No candidate image directory references found
2025-06-04T00:30:52.330742,Manipur,2017,HENGLEP(ST),Thangzalam,https://www.myneta.info/manipur2017/candidate.php?candidate_id=210,No candidate image directory references found
2025-06-04T00:30:53.038973,Manipur,2017,HIYANGLAM,Yumnam Radheshyam,https://www.myneta.info/manipur2017/candidate.php?candidate_id=155,No candidate image directory references found
2025-06-04T00:30:53.728015,Manipur,2017,JIRIBAM,Ashab Uddin,https://www.myneta.info/manipur2017/candidate.php?candidate_id=159,No candidate image directory references found
2025-06-04T00:30:54.629242,Manipur,2017,KAKCHING,Mayanglambam Rameshwar Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=226,No candidate image directory references found
2025-06-04T00:30:55.316343,Manipur,2017,KANGPOKPI,Nemcha Kipgen,https://www.myneta.info/manipur2017/candidate.php?candidate_id=117,No candidate image directory references found
2025-06-04T00:30:56.113055,Manipur,2017,KARONG(ST),D.d. Thaisii,https://www.myneta.info/manipur2017/candidate.php?candidate_id=113,No candidate image directory references found
2025-06-04T00:30:56.929913,Manipur,2017,KEIRAO,Lourembam Rameshwor Meetei,https://www.myneta.info/manipur2017/candidate.php?candidate_id=11,No candidate image directory references found
2025-06-04T00:30:57.558819,Manipur,2017,KEISAMTHONG,Langpoklakpam Jayantakumar,https://www.myneta.info/manipur2017/candidate.php?candidate_id=36,No candidate image directory references found
2025-06-04T00:30:58.401920,Manipur,2017,KHANGABOK,Surjakumar Okram,https://www.myneta.info/manipur2017/candidate.php?candidate_id=233,No candidate image directory references found
2025-06-04T00:30:59.312136,Manipur,2017,KHETRIGAO,Nahakpam Indrajit,https://www.myneta.info/manipur2017/candidate.php?candidate_id=139,No candidate image directory references found
2025-06-04T00:31:00.110832,Manipur,2017,KHURAI,Leishangthem Susindro Meitei,https://www.myneta.info/manipur2017/candidate.php?candidate_id=7,No candidate image directory references found
2025-06-04T00:31:00.954499,Manipur,2017,KONTHOUJAM,Sapam Ranjan,https://www.myneta.info/manipur2017/candidate.php?candidate_id=52,No candidate image directory references found
2025-06-04T00:31:01.678921,Manipur,2017,KUMBI,Sanasam Bira Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=91,No candidate image directory references found
2025-06-04T00:31:02.527837,Manipur,2017,KUNDRAKPAM,Thokchom Lokeshwor Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=123,No candidate image directory references found
2025-06-04T00:31:03.503111,Manipur,2017,LAMLAI,Kshetrimayum Biren Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=126,No candidate image directory references found
2025-06-04T00:31:04.256683,Manipur,2017,LAMSANG,Shorokhaibam Rajen,https://www.myneta.info/manipur2017/candidate.php?candidate_id=48,No candidate image directory references found
2025-06-04T00:31:04.971857,Manipur,2017,LANGTHABAL,Karam Shyam,https://www.myneta.info/manipur2017/candidate.php?candidate_id=59,No candidate image directory references found
2025-06-04T00:31:05.805198,Manipur,2017,LILONG,Muhammad Abdul Nasir,https://www.myneta.info/manipur2017/candidate.php?candidate_id=93,No candidate image directory references found
2025-06-04T00:31:06.532285,Manipur,2017,MAO(ST),Losii Dikho,https://www.myneta.info/manipur2017/candidate.php?candidate_id=260,No candidate image directory references found
2025-06-04T00:31:07.363411,Manipur,2017,MAYANG IMPHAL,Kongkham Robindro Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=72,No candidate image directory references found
2025-06-04T00:31:08.206072,Manipur,2017,MOIRANG,Pukhrem Sharatchandra Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=84,No candidate image directory references found
2025-06-04T00:31:09.085259,Manipur,2017,NAMBOL,Nameirakpam Loken Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=73,No candidate image directory references found
2025-06-04T00:31:09.925368,Manipur,2017,NAORIYA PAKHANGLAKPA,Soibam Subhachandra,https://www.myneta.info/manipur2017/candidate.php?candidate_id=149,No candidate image directory references found
2025-06-04T00:31:10.638751,Manipur,2017,NUNGBA(ST),Gaikhangam,https://www.myneta.info/manipur2017/candidate.php?candidate_id=195,No candidate image directory references found
2025-06-04T00:31:11.308939,Manipur,2017,OINAM,Laishram Radhakishore Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=77,No candidate image directory references found
2025-06-04T00:31:12.097440,Manipur,2017,PATSOI,Akoijam Mirabai Devi,https://www.myneta.info/manipur2017/candidate.php?candidate_id=53,No candidate image directory references found
2025-06-04T00:31:12.862374,Manipur,2017,PHUNGYAR(ST),K. Leishiyo,https://www.myneta.info/manipur2017/candidate.php?candidate_id=180,No candidate image directory references found
2025-06-04T00:31:13.671425,Manipur,2017,SAGOLBAND,Rajkumar Imo Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=32,No candidate image directory references found
2025-06-04T00:31:14.493397,Manipur,2017,SAIKOT(ST),T. N. Haokip,https://www.myneta.info/manipur2017/candidate.php?candidate_id=222,No candidate image directory references found
2025-06-04T00:31:15.314316,Manipur,2017,SAIKUL(ST),Yamthong Haokip,https://www.myneta.info/manipur2017/candidate.php?candidate_id=112,No candidate image directory references found
2025-06-04T00:31:15.987438,Manipur,2017,SAITU(ST),Ngamthang Haokip,https://www.myneta.info/manipur2017/candidate.php?candidate_id=119,No candidate image directory references found
2025-06-04T00:31:16.631775,Manipur,2017,SEKMAI(SC),Heikham Dingo Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=45,No candidate image directory references found
2025-06-04T00:31:17.486046,Manipur,2017,SINGHAT(ST),Ginsuanhau,https://www.myneta.info/manipur2017/candidate.php?candidate_id=224,No candidate image directory references found
2025-06-04T00:31:18.306979,Manipur,2017,SINGJAMEI,Yumnam Khemchand,https://www.myneta.info/manipur2017/candidate.php?candidate_id=44,No candidate image directory references found
2025-06-04T00:31:19.191935,Manipur,2017,SUGNOO,Kangujam Ranjit Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=156,No candidate image directory references found
2025-06-04T00:31:19.893054,Manipur,2017,TADUBI(ST),N. Kayisii,https://www.myneta.info/manipur2017/candidate.php?candidate_id=268,No candidate image directory references found
2025-06-04T00:31:20.581202,Manipur,2017,TAMEI(ST),Awangbow Newmai,https://www.myneta.info/manipur2017/candidate.php?candidate_id=269,No candidate image directory references found
2025-06-04T00:31:21.268644,Manipur,2017,TAMENGLONG(ST),Samuel Jendai Kamei,https://www.myneta.info/manipur2017/candidate.php?candidate_id=273,No candidate image directory references found
2025-06-04T00:31:22.091941,Manipur,2017,TENGNOUPAL(ST),D. Korunthang,https://www.myneta.info/manipur2017/candidate.php?candidate_id=172,No candidate image directory references found
2025-06-04T00:31:22.926610,Manipur,2017,THANGA,Tongbram Robindro Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=88,No candidate image directory references found
2025-06-04T00:31:23.732712,Manipur,2017,THANGMEIBAND,Khumukcham Joykisan Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=24,No candidate image directory references found
2025-06-04T00:31:24.579965,Manipur,2017,THANLON(ST),Vungzagin Valte,https://www.myneta.info/manipur2017/candidate.php?candidate_id=205,No candidate image directory references found
2025-06-04T00:31:25.421056,Manipur,2017,THONGJU,Thongam Biswajit Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=137,No candidate image directory references found
2025-06-04T00:31:26.255580,Manipur,2017,THOUBAL,Okram Ibobi Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=98,No candidate image directory references found
2025-06-04T00:31:26.907997,Manipur,2017,TIPAIMUKH(ST),Chaltonlien Amo,https://www.myneta.info/manipur2017/candidate.php?candidate_id=196,No candidate image directory references found
2025-06-04T00:31:29.462091,Manipur,2017,UKHRUL,Alfred Kanngam S. Arthur,https://www.myneta.info/manipur2017/candidate.php?candidate_id=185,No candidate image directory references found
2025-06-04T00:31:38.590424,Manipur,2017,URIPOK,Yumnam Joykumar,https://www.myneta.info/manipur2017/candidate.php?candidate_id=28,No candidate image directory references found
2025-06-04T00:31:46.115273,Manipur,2017,WABGAI,Chesham Fazoor Rahim,https://www.myneta.info/manipur2017/candidate.php?candidate_id=228,No candidate image directory references found
2025-06-04T00:31:47.021493,Manipur,2017,WANGJING TENTHA,Paonam Brojen Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=238,No candidate image directory references found
2025-06-04T00:31:47.847956,Manipur,2017,WANGKHEI,Yumkham Erabot Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=129,No candidate image directory references found
2025-06-04T00:31:48.762790,Manipur,2017,WANGKHEM,Keisam Meghachandra Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=99,No candidate image directory references found
2025-06-04T00:31:49.544445,Manipur,2017,WANGOI,Oinam Lukhoi Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=68,No candidate image directory references found
2025-06-04T00:31:50.204838,Manipur,2017,YAISKUL,Thokchom Satyabrata Singh,https://www.myneta.info/manipur2017/candidate.php?candidate_id=133,No candidate image directory references found
2025-06-04T00:31:51.196639,Manipur,2022,ANDRO,Thounaojam Shyamkumar,https://www.myneta.info/manipur2022/candidate.php?candidate_id=21,No candidate image directory references found
